dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uids,n_intended,critical_word_idx,comprehension_q,correct_answer,meta
clark2026,,31,Typo2.2,clark2026//31/Typo2.2,She ffired every single one of the employees and consultants.,she ffired every single one of the employees and consultants .,She ffired every single one of the employees and consultants.,,319,implausible,,typo,clark2026//31/2.2,1,1,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""ffired"", ""id"": ""320"", ""intervening"": ""every single one of the"", ""intervening_cond"": ""long"", ""preamble"": ""She"", ""predicate"": ""employees and consultants"", ""source_critical"": {""Control"": ""sang"", ""Critical1"": ""fried"", ""Critical2"": ""fired"", ""Typo1"": ""ffried"", ""Typo2"": ""ffired""}}"
clark2026,,32,1.1,clark2026//32/1.1,The trial that was located in the courthouse attracted media attention.,the trial that was located in the courthouse attracted media attention .,The trial that was located in the courthouse attracted media attention.,,320,plausible,,word_form,clark2026//32/1.1,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""trial"", ""id"": ""321"", ""intervening"": ""that was located in the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""courthouse attracted media attention"", ""source_critical"": {""Control"": ""cake"", ""Critical1"": ""trial"", ""Critical2"": ""trail"", ""Typo1"": ""trjal"", ""Typo2"": ""trajl""}}"
clark2026,,32,1.2,clark2026//32/1.2,The trial that was located in the woods attracted hikers and campers.,the trial that was located in the woods attracted hikers and campers .,The trial that was located in the woods attracted hikers and campers.,,321,implausible,,word_form,clark2026//32/2.2,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""trial"", ""id"": ""322"", ""intervening"": ""that was located in the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""woods attracted hikers and campers"", ""source_critical"": {""Control"": ""cake"", ""Critical1"": ""trial"", ""Critical2"": ""trail"", ""Typo1"": ""trjal"", ""Typo2"": ""trajl""}}"
clark2026,,32,1.Control,clark2026//32/1.Control,The trial that was located in the conversation was friendly.,the trial that was located in the conversation was friendly .,The trial that was located in the conversation was friendly.,,322,implausible,,,,0,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""trial"", ""id"": ""323"", ""intervening"": ""that was located in the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""conversation was friendly"", ""source_critical"": {""Control"": ""cake"", ""Critical1"": ""trial"", ""Critical2"": ""trail"", ""Typo1"": ""trjal"", ""Typo2"": ""trajl""}}"
clark2026,,32,2.1,clark2026//32/2.1,The trail that was located in the courthouse attracted media attention.,the trail that was located in the courthouse attracted media attention .,The trail that was located in the courthouse attracted media attention.,,323,implausible,,word_form,clark2026//32/1.1,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""trail"", ""id"": ""324"", ""intervening"": ""that was located in the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""courthouse attracted media attention"", ""source_critical"": {""Control"": ""cake"", ""Critical1"": ""trial"", ""Critical2"": ""trail"", ""Typo1"": ""trjal"", ""Typo2"": ""trajl""}}"
clark2026,,32,2.2,clark2026//32/2.2,The trail that was located in the woods attracted hikers and campers.,the trail that was located in the woods attracted hikers and campers .,The trail that was located in the woods attracted hikers and campers.,,324,plausible,,word_form,clark2026//32/2.2,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""trail"", ""id"": ""325"", ""intervening"": ""that was located in the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""woods attracted hikers and campers"", ""source_critical"": {""Control"": ""cake"", ""Critical1"": ""trial"", ""Critical2"": ""trail"", ""Typo1"": ""trjal"", ""Typo2"": ""trajl""}}"
clark2026,,32,2.Control,clark2026//32/2.Control,The trail that was located in the conversation was friendly.,the trail that was located in the conversation was friendly .,The trail that was located in the conversation was friendly.,,325,implausible,,,,0,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""trail"", ""id"": ""326"", ""intervening"": ""that was located in the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""conversation was friendly"", ""source_critical"": {""Control"": ""cake"", ""Critical1"": ""trial"", ""Critical2"": ""trail"", ""Typo1"": ""trjal"", ""Typo2"": ""trajl""}}"
clark2026,,32,Control.1,clark2026//32/Control.1,The cake that was located in the courthouse attracted media attention.,the cake that was located in the courthouse attracted media attention .,The cake that was located in the courthouse attracted media attention.,,326,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""cake"", ""id"": ""327"", ""intervening"": ""that was located in the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""courthouse attracted media attention"", ""source_critical"": {""Control"": ""cake"", ""Critical1"": ""trial"", ""Critical2"": ""trail"", ""Typo1"": ""trjal"", ""Typo2"": ""trajl""}}"
clark2026,,32,Control.2,clark2026//32/Control.2,The cake that was located in the woods attracted hikers and campers.,the cake that was located in the woods attracted hikers and campers .,The cake that was located in the woods attracted hikers and campers.,,327,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""cake"", ""id"": ""328"", ""intervening"": ""that was located in the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""woods attracted hikers and campers"", ""source_critical"": {""Control"": ""cake"", ""Critical1"": ""trial"", ""Critical2"": ""trail"", ""Typo1"": ""trjal"", ""Typo2"": ""trajl""}}"
clark2026,,32,Typo1.1,clark2026//32/Typo1.1,The trjal that was located in the courthouse attracted media attention.,the trjal that was located in the courthouse attracted media attention .,The trjal that was located in the courthouse attracted media attention.,,328,implausible,,typo,clark2026//32/1.1,1,1,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""trjal"", ""id"": ""329"", ""intervening"": ""that was located in the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""courthouse attracted media attention"", ""source_critical"": {""Control"": ""cake"", ""Critical1"": ""trial"", ""Critical2"": ""trail"", ""Typo1"": ""trjal"", ""Typo2"": ""trajl""}}"
clark2026,,32,Typo2.2,clark2026//32/Typo2.2,The trajl that was located in the woods attracted hikers and campers.,the trajl that was located in the woods attracted hikers and campers .,The trajl that was located in the woods attracted hikers and campers.,,329,implausible,,typo,clark2026//32/2.2,1,1,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""trajl"", ""id"": ""330"", ""intervening"": ""that was located in the"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""woods attracted hikers and campers"", ""source_critical"": {""Control"": ""cake"", ""Critical1"": ""trial"", ""Critical2"": ""trail"", ""Typo1"": ""trjal"", ""Typo2"": ""trajl""}}"
clark2026,,33,1.1,clark2026//33/1.1,Unlike the males we discovered that the females have dull feathers.,unlike the males we discovered that the females have dull feathers .,Unlike the males we discovered that the females have dull feathers.,,330,plausible,,word_form,clark2026//33/1.1,1,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""males"", ""id"": ""331"", ""intervening"": ""we discovered that the"", ""intervening_cond"": ""long"", ""preamble"": ""Unlike the"", ""predicate"": ""females have dull feathers"", ""source_critical"": {""Control"": ""people"", ""Critical1"": ""males"", ""Critical2"": ""meals"", ""Typo1"": ""mmales"", ""Typo2"": ""mmeals""}}"
clark2026,,33,1.2,clark2026//33/1.2,Unlike the males we discovered that the transportation was not reimbursed.,unlike the males we discovered that the transportation was not reimbursed .,Unlike the males we discovered that the transportation was not reimbursed.,,331,implausible,,word_form,clark2026//33/2.2,1,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""males"", ""id"": ""332"", ""intervening"": ""we discovered that the"", ""intervening_cond"": ""long"", ""preamble"": ""Unlike the"", ""predicate"": ""transportation was not reimbursed"", ""source_critical"": {""Control"": ""people"", ""Critical1"": ""males"", ""Critical2"": ""meals"", ""Typo1"": ""mmales"", ""Typo2"": ""mmeals""}}"
clark2026,,33,1.Control,clark2026//33/1.Control,Unlike the males we discovered that the jokes were funny.,unlike the males we discovered that the jokes were funny .,Unlike the males we discovered that the jokes were funny.,,332,implausible,,,,0,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""males"", ""id"": ""333"", ""intervening"": ""we discovered that the"", ""intervening_cond"": ""long"", ""preamble"": ""Unlike the"", ""predicate"": ""jokes were funny"", ""source_critical"": {""Control"": ""people"", ""Critical1"": ""males"", ""Critical2"": ""meals"", ""Typo1"": ""mmales"", ""Typo2"": ""mmeals""}}"
clark2026,,33,2.1,clark2026//33/2.1,Unlike the meals we discovered that the females have dull feathers.,unlike the meals we discovered that the females have dull feathers .,Unlike the meals we discovered that the females have dull feathers.,,333,implausible,,word_form,clark2026//33/1.1,1,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""meals"", ""id"": ""334"", ""intervening"": ""we discovered that the"", ""intervening_cond"": ""long"", ""preamble"": ""Unlike the"", ""predicate"": ""females have dull feathers"", ""source_critical"": {""Control"": ""people"", ""Critical1"": ""males"", ""Critical2"": ""meals"", ""Typo1"": ""mmales"", ""Typo2"": ""mmeals""}}"
clark2026,,33,2.2,clark2026//33/2.2,Unlike the meals we discovered that the transportation was not reimbursed.,unlike the meals we discovered that the transportation was not reimbursed .,Unlike the meals we discovered that the transportation was not reimbursed.,,334,plausible,,word_form,clark2026//33/2.2,1,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""meals"", ""id"": ""335"", ""intervening"": ""we discovered that the"", ""intervening_cond"": ""long"", ""preamble"": ""Unlike the"", ""predicate"": ""transportation was not reimbursed"", ""source_critical"": {""Control"": ""people"", ""Critical1"": ""males"", ""Critical2"": ""meals"", ""Typo1"": ""mmales"", ""Typo2"": ""mmeals""}}"
clark2026,,33,2.Control,clark2026//33/2.Control,Unlike the meals we discovered that the jokes were funny.,unlike the meals we discovered that the jokes were funny .,Unlike the meals we discovered that the jokes were funny.,,335,implausible,,,,0,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""meals"", ""id"": ""336"", ""intervening"": ""we discovered that the"", ""intervening_cond"": ""long"", ""preamble"": ""Unlike the"", ""predicate"": ""jokes were funny"", ""source_critical"": {""Control"": ""people"", ""Critical1"": ""males"", ""Critical2"": ""meals"", ""Typo1"": ""mmales"", ""Typo2"": ""mmeals""}}"
clark2026,,33,Control.1,clark2026//33/Control.1,Unlike the people we discovered that the females have dull feathers.,unlike the people we discovered that the females have dull feathers .,Unlike the people we discovered that the females have dull feathers.,,336,implausible,,,,0,2,,,"{""critical_cond"": ""Control"", ""critical_word"": ""people"", ""id"": ""337"", ""intervening"": ""we discovered that the"", ""intervening_cond"": ""long"", ""preamble"": ""Unlike the"", ""predicate"": ""females have dull feathers"", ""source_critical"": {""Control"": ""people"", ""Critical1"": ""males"", ""Critical2"": ""meals"", ""Typo1"": ""mmales"", ""Typo2"": ""mmeals""}}"
clark2026,,33,Control.2,clark2026//33/Control.2,Unlike the people we discovered that the transportation was not reimbursed.,unlike the people we discovered that the transportation was not reimbursed .,Unlike the people we discovered that the transportation was not reimbursed.,,337,implausible,,,,0,2,,,"{""critical_cond"": ""Control"", ""critical_word"": ""people"", ""id"": ""338"", ""intervening"": ""we discovered that the"", ""intervening_cond"": ""long"", ""preamble"": ""Unlike the"", ""predicate"": ""transportation was not reimbursed"", ""source_critical"": {""Control"": ""people"", ""Critical1"": ""males"", ""Critical2"": ""meals"", ""Typo1"": ""mmales"", ""Typo2"": ""mmeals""}}"
clark2026,,33,Typo1.1,clark2026//33/Typo1.1,Unlike the mmales we discovered that the females have dull feathers.,unlike the mmales we discovered that the females have dull feathers .,Unlike the mmales we discovered that the females have dull feathers.,,338,implausible,,typo,clark2026//33/1.1,1,2,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""mmales"", ""id"": ""339"", ""intervening"": ""we discovered that the"", ""intervening_cond"": ""long"", ""preamble"": ""Unlike the"", ""predicate"": ""females have dull feathers"", ""source_critical"": {""Control"": ""people"", ""Critical1"": ""males"", ""Critical2"": ""meals"", ""Typo1"": ""mmales"", ""Typo2"": ""mmeals""}}"
clark2026,,33,Typo2.2,clark2026//33/Typo2.2,Unlike the mmeals we discovered that the transportation was not reimbursed.,unlike the mmeals we discovered that the transportation was not reimbursed .,Unlike the mmeals we discovered that the transportation was not reimbursed.,,339,implausible,,typo,clark2026//33/2.2,1,2,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""mmeals"", ""id"": ""340"", ""intervening"": ""we discovered that the"", ""intervening_cond"": ""long"", ""preamble"": ""Unlike the"", ""predicate"": ""transportation was not reimbursed"", ""source_critical"": {""Control"": ""people"", ""Critical1"": ""males"", ""Critical2"": ""meals"", ""Typo1"": ""mmales"", ""Typo2"": ""mmeals""}}"
clark2026,,34,1.1,clark2026//34/1.1,The chef's boss said his bread definitely needs to be baked at four hundred degrees.,the chef's boss said his bread definitely needs to be baked at four hundred degrees .,The chef's boss said his bread definitely needs to be baked at four hundred degrees.,,340,plausible,,word_form,clark2026//34/1.1,1,5,,,"{""critical_cond"": ""1"", ""critical_word"": ""bread"", ""id"": ""341"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The chef's boss said his"", ""predicate"": ""baked at four hundred degrees"", ""source_critical"": {""Control"": ""apartment"", ""Critical1"": ""bread"", ""Critical2"": ""beard"", ""Typo1"": ""vread"", ""Typo2"": ""veard""}}"
clark2026,,34,1.2,clark2026//34/1.2,The chef's boss said his bread definitely needs to be shaved off completely.,the chef's boss said his bread definitely needs to be shaved off completely .,The chef's boss said his bread definitely needs to be shaved off completely.,,341,implausible,,word_form,clark2026//34/2.2,1,5,,,"{""critical_cond"": ""1"", ""critical_word"": ""bread"", ""id"": ""342"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The chef's boss said his"", ""predicate"": ""shaved off completely"", ""source_critical"": {""Control"": ""apartment"", ""Critical1"": ""bread"", ""Critical2"": ""beard"", ""Typo1"": ""vread"", ""Typo2"": ""veard""}}"
